source_region,source_sector,destination_country,destination_value,destination_share,model_total,residual_to_model_total,indicator,source_sector_value,unit
SE,Food waste for treatment: landfill,PL,73879856.1408195,0.01953797662140543,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,WA,70678357.93397337,0.018691320978227056,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,KR,66150080.88875427,0.017493790613845973,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,NO,66118801.59164153,0.017485518613768472,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,RU,59213231.384223744,0.015659298635580708,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,MX,56329192.66792967,0.014896597082578513,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,TR,53114054.43290355,0.014046334251113419,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,CA,51480738.62388582,0.013614393966455382,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,WE,46972781.67609244,0.012422237375240446,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,JP,45918810.139214575,0.01214350820164953,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,ES,44056810.71616377,0.011651091146487765,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,IT,37633057.59297555,0.009952290622251399,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,NL,23436292.322361343,0.00619786983090409,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,CH,23082819.430873826,0.006104391778144754,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,FI,21504035.388760686,0.005686872750410595,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
SE,Food waste for treatment: landfill,ID,21371950.34244219,0.005651942057772413,3781346327.3304443,0.0,ghg,3781346327.334503,kg CO2-Equivalents
