account,indicator,region,sector,value,share_of_region_total,rank,unit,definition
PBA,economic_importance,SE,Basic iron and steel and of ferro-alloys and first products thereof,2301.8501530460767,0.004597179676923798,41,M.EUR,factor_inputs
PBA,economic_importance,SE,Steam and hot water supply services,2123.3749840748774,0.004240734919412463,42,M.EUR,factor_inputs
PBA,economic_importance,SE,Other transport equipment (35),1726.8439508363044,0.003448796137097873,43,M.EUR,factor_inputs
PBA,economic_importance,SE,"Collected and purified water, distribution services of water (41)",1614.4779829085796,0.0032243825090206386,44,M.EUR,factor_inputs
PBA,economic_importance,SE,Transmission services of electricity,1581.1844889526321,0.003157889834167097,45,M.EUR,factor_inputs
PBA,economic_importance,SE,Copper ores and concentrates,1561.5396120481093,0.0031186557299220266,46,M.EUR,factor_inputs
PBA,economic_importance,SE,Services auxiliary to financial intermediation (67),1544.732438094778,0.003085088992998456,47,M.EUR,factor_inputs
PBA,economic_importance,SE,Intert/metal waste for treatment: incineration,1195.862845539581,0.002388338077797012,48,M.EUR,factor_inputs
PBA,economic_importance,SE,"Cement, lime and plaster",1125.2128200127104,0.0022472381625412443,49,M.EUR,factor_inputs
PBA,economic_importance,SE,Dairy products,845.2546834092708,0.0016881149484260004,50,M.EUR,factor_inputs
PBA,economic_importance,SE,Meat products nec,770.1631841253692,0.0015381446673628002,51,M.EUR,factor_inputs
PBA,economic_importance,SE,Raw milk,754.1087164972121,0.0015060812108400865,52,M.EUR,factor_inputs
PBA,economic_importance,SE,Stone,751.0714414825492,0.0015000152647348809,53,M.EUR,factor_inputs
PBA,economic_importance,SE,Beverages,742.7042137661696,0.0014833045117959758,54,M.EUR,factor_inputs
PBA,economic_importance,SE,Sand and clay,723.2470134133657,0.0014444452290084423,55,M.EUR,factor_inputs
PBA,economic_importance,SE,Textiles (17),679.2904535959196,0.001356656628524246,56,M.EUR,factor_inputs
PBA,economic_importance,SE,Products of meat cattle,613.900595362365,0.0012260621469719066,57,M.EUR,factor_inputs
PBA,economic_importance,SE,Pulp,561.1243395263634,0.001120659138686449,58,M.EUR,factor_inputs
PBA,economic_importance,SE,"Radio, television and communication equipment and apparatus (32)",446.92233553535533,0.0008925786395641746,59,M.EUR,factor_inputs
PBA,economic_importance,SE,Nuclear fuel,428.65481049439995,0.0008560953373149618,60,M.EUR,factor_inputs
PBA,economic_importance,SE,Aluminium and aluminium products,422.0883498288927,0.0008429810173055371,61,M.EUR,factor_inputs
PBA,economic_importance,SE,Pigs,415.0248474576661,0.0008288740218932011,62,M.EUR,factor_inputs
PBA,economic_importance,SE,Office machinery and computers (30),407.9468524308951,0.0008147380822242439,63,M.EUR,factor_inputs
PBA,economic_importance,SE,Secondary raw materials,393.4038006516051,0.0007856931758945553,64,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by biomass and waste,377.70341667953375,0.0007543368836438226,65,M.EUR,factor_inputs
PBA,economic_importance,SE,Cereal grains nec,357.1752735562778,0.0007133387490578975,66,M.EUR,factor_inputs
PBA,economic_importance,SE,Gas/Diesel Oil,341.4393758395293,0.0006819115299203451,67,M.EUR,factor_inputs
PBA,economic_importance,SE,Iron ores,324.74601753396234,0.0006485721018779049,68,M.EUR,factor_inputs
PBA,economic_importance,SE,Poultry,323.165242885455,0.0006454150305636416,69,M.EUR,factor_inputs
PBA,economic_importance,SE,Copper products,306.6896643878583,0.0006125105452154165,70,M.EUR,factor_inputs
PBA,economic_importance,SE,Motor Gasoline,297.8945443134439,0.0005949452196842576,71,M.EUR,factor_inputs
PBA,economic_importance,SE,Wheat,287.01261832401184,0.000573212193779767,72,M.EUR,factor_inputs
PBA,economic_importance,SE,"Vegetables, fruit, nuts",286.81226895442984,0.000572812062585776,73,M.EUR,factor_inputs
PBA,economic_importance,SE,Products of meat poultry,281.0383521669066,0.0005612805852319068,74,M.EUR,factor_inputs
PBA,economic_importance,SE,Transportation services via pipelines,269.6672945395441,0.0005385706816526213,75,M.EUR,factor_inputs
PBA,economic_importance,SE,Foundry work services,254.22109679698187,0.000507722041807892,76,M.EUR,factor_inputs
PBA,economic_importance,SE,Products of meat pigs,245.35498832771728,0.0004900149405813556,77,M.EUR,factor_inputs
PBA,economic_importance,SE,Retail trade services of motor fuel,232.00398927767938,0.0004633507628901006,78,M.EUR,factor_inputs
PBA,economic_importance,SE,Glass and glass products,228.93879886337828,0.00045722906506373274,79,M.EUR,factor_inputs
PBA,economic_importance,SE,Food waste for treatment: incineration,216.06519276189368,0.00043151832092161284,80,M.EUR,factor_inputs
PBA,economic_importance,SE,Wood waste for treatment: incineration,215.37876052948698,0.0004301474009665369,81,M.EUR,factor_inputs
PBA,economic_importance,SE,Paper waste for treatment: incineration,208.21535950675147,0.00041584089124182866,82,M.EUR,factor_inputs
PBA,economic_importance,SE,Oil/hazardous waste for treatment: incineration,192.16360843643758,0.0003837828601393976,83,M.EUR,factor_inputs
PBA,economic_importance,SE,Oil seeds,191.00921536130124,0.0003814773441277773,84,M.EUR,factor_inputs
PBA,economic_importance,SE,Crops nec,174.15067070905857,0.00034780801132814086,85,M.EUR,factor_inputs
PBA,economic_importance,SE,Food waste for treatment: composting and land application,160.33580156848873,0.0003202174074965464,86,M.EUR,factor_inputs
PBA,economic_importance,SE,Other non-metallic mineral products,159.20592755467123,0.0003179608601505202,87,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by wind,156.43471614986083,0.00031242628756602983,88,M.EUR,factor_inputs
PBA,economic_importance,SE,Heavy Fuel Oil,153.48076254158062,0.0003065267482425899,89,M.EUR,factor_inputs
PBA,economic_importance,SE,Plastic waste for treatment: incineration,152.63366826296604,0.0003048349593149171,90,M.EUR,factor_inputs
PBA,economic_importance,SE,"Lead, zinc and tin and products thereof",145.9385354523134,0.00029146365951475064,91,M.EUR,factor_inputs
PBA,economic_importance,SE,Ceramic goods,138.66108380020688,0.0002769293716113495,92,M.EUR,factor_inputs
PBA,economic_importance,SE,Fish and other fishing products; services incidental of fishing (05),136.8730365021094,0.00027335834215519027,93,M.EUR,factor_inputs
PBA,economic_importance,SE,Private households with employed persons (95),129.49492216718735,0.00025862301404113434,94,M.EUR,factor_inputs
PBA,economic_importance,SE,Sewage sludge for treatment: biogasification and land application,123.84423489701025,0.00024733764664016164,95,M.EUR,factor_inputs
PBA,economic_importance,SE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",122.68293014672074,0.0002450183268574724,96,M.EUR,factor_inputs
PBA,economic_importance,SE,Leather and leather products (19),120.73585321588516,0.0002411296886313918,97,M.EUR,factor_inputs
PBA,economic_importance,SE,Inert/metal/hazardous waste for treatment: landfill,114.5251635017768,0.00022872590270484237,98,M.EUR,factor_inputs
PBA,economic_importance,SE,Wearing apparel; furs (18),112.54922869395969,0.00022477963047274138,99,M.EUR,factor_inputs
PBA,economic_importance,SE,Chemicals nec,110.72043867228817,0.00022112723098450192,100,M.EUR,factor_inputs
PBA,economic_importance,SE,Inland water transportation services,104.34959949530236,0.00020840359979998197,101,M.EUR,factor_inputs
PBA,economic_importance,SE,Cattle,100.36885310384797,0.00020045338358561855,102,M.EUR,factor_inputs
PBA,economic_importance,SE,"Lead, zinc and tin ores and concentrates",90.77065937570482,0.00018128418567592565,103,M.EUR,factor_inputs
PBA,economic_importance,SE,Fish products,85.32858125562815,0.00017041544563186104,104,M.EUR,factor_inputs
PBA,economic_importance,SE,Other waste for treatment: waste water treatment,81.06036502864467,0.00016189110408450225,105,M.EUR,factor_inputs
PBA,economic_importance,SE,Bitumen,77.09812054669895,0.00015397783927736445,106,M.EUR,factor_inputs
PBA,economic_importance,SE,Meat animals nec,68.56393764228154,0.0001369336489092728,107,M.EUR,factor_inputs
PBA,economic_importance,SE,Textiles waste for treatment: incineration,60.068870770633424,0.00011996757979970481,108,M.EUR,factor_inputs
PBA,economic_importance,SE,Precious metal ores and concentrates,51.182815646838634,0.00010222064176854086,109,M.EUR,factor_inputs
PBA,economic_importance,SE,Paper for treatment: landfill,49.99896432370593,9.985629270958797e-05,110,M.EUR,factor_inputs
PBA,economic_importance,SE,Food waste for treatment: waste water treatment,48.85100696246965,9.75636298948227e-05,111,M.EUR,factor_inputs
PBA,economic_importance,SE,Distribution services of gaseous fuels through mains,43.37050080848684,8.661814264101307e-05,112,M.EUR,factor_inputs
PBA,economic_importance,SE,Sugar,31.80427145001217,6.351844847757864e-05,113,M.EUR,factor_inputs
PBA,economic_importance,SE,products of Vegetable oils and fats,27.834738335729185,5.559062705283949e-05,114,M.EUR,factor_inputs
PBA,economic_importance,SE,Animal products nec,27.238783389208983,5.440040536752285e-05,115,M.EUR,factor_inputs
PBA,economic_importance,SE,Nickel ores and concentrates,18.99206495395179,3.793032961489052e-05,116,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by petroleum and other oil derivatives,18.036527033313217,3.6021960599871605e-05,117,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by gas,17.931109870991214,3.581142489858611e-05,118,M.EUR,factor_inputs
PBA,economic_importance,SE,Peat,17.90429067943012,3.5757862488264554e-05,119,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by coal,16.432741982479772,3.2818933664304565e-05,120,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity nec,16.314760477075758,3.258330486884259e-05,121,M.EUR,factor_inputs
PBA,economic_importance,SE,Lubricants,15.451519640762736,3.085926856537714e-05,122,M.EUR,factor_inputs
PBA,economic_importance,SE,Precious metals,14.940147222730362,2.98379723335582e-05,123,M.EUR,factor_inputs
PBA,economic_importance,SE,Kerosene,13.925898128905594,2.7812347287853383e-05,124,M.EUR,factor_inputs
PBA,economic_importance,SE,Kerosene Type Jet Fuel,13.70902840508994,2.737922218388166e-05,125,M.EUR,factor_inputs
PBA,economic_importance,SE,White Spirit & SBP,12.300186826027026,2.456552996038808e-05,126,M.EUR,factor_inputs
PBA,economic_importance,SE,Coke Oven Coke,11.9536526950997,2.387344335259938e-05,127,M.EUR,factor_inputs
PBA,economic_importance,SE,Other non-ferrous metal ores and concentrates,10.92702504357125,2.182309625718612e-05,128,M.EUR,factor_inputs
PBA,economic_importance,SE,"Sugar cane, sugar beet",10.181256127032713,2.033367102146626e-05,129,M.EUR,factor_inputs
PBA,economic_importance,SE,Liquefied Petroleum Gases (LPG),9.457643856084308,1.8888496312081042e-05,130,M.EUR,factor_inputs
PBA,economic_importance,SE,Naphtha,9.213180289791746,1.8400261690369773e-05,131,M.EUR,factor_inputs
PBA,economic_importance,SE,Non-specified Petroleum Products,7.181966493780155,1.4343588074950112e-05,132,M.EUR,factor_inputs
PBA,economic_importance,SE,Food waste for treatment: biogasification and land application,7.16756547059679,1.4314826823476871e-05,133,M.EUR,factor_inputs
PBA,economic_importance,SE,Plastic waste for treatment: landfill,7.028064439718586,1.4036219937092656e-05,134,M.EUR,factor_inputs
PBA,economic_importance,SE,Food waste for treatment: landfill,6.201363483266768,1.2385159884002533e-05,135,M.EUR,factor_inputs
PBA,economic_importance,SE,"Bricks, tiles and construction products, in baked clay",6.128295206920361,1.2239230317474042e-05,136,M.EUR,factor_inputs
PBA,economic_importance,SE,Other non-ferrous metal products,5.44250039512065,1.086958339794135e-05,137,M.EUR,factor_inputs
PBA,economic_importance,SE,Biogas,5.316027678108342,1.0616996232975414e-05,138,M.EUR,factor_inputs
PBA,economic_importance,SE,Blast Furnace Gas,4.544768343144371,9.07666236908677e-06,139,M.EUR,factor_inputs
PBA,economic_importance,SE,Uranium and thorium ores (12),3.941880354229795,7.872594238747414e-06,140,M.EUR,factor_inputs
PBA,economic_importance,SE,Refinery Feedstocks,2.7983537531285876,5.588780392894961e-06,141,M.EUR,factor_inputs
PBA,economic_importance,SE,Petroleum Coke,2.7823489441988847,5.556816113097115e-06,142,M.EUR,factor_inputs
PBA,economic_importance,SE,Processed rice,2.5068999102814837,5.006698331069615e-06,143,M.EUR,factor_inputs
PBA,economic_importance,SE,Coke oven gas,2.284534253184054,4.562596929290119e-06,144,M.EUR,factor_inputs
PBA,economic_importance,SE,Refinery Gas,2.2216847817249405,4.437076024936335e-06,145,M.EUR,factor_inputs
PBA,economic_importance,SE,"Natural gas and services related to natural gas extraction, excluding surveying",1.6702634447895548,3.335795404985067e-06,146,M.EUR,factor_inputs
PBA,economic_importance,SE,Paraffin Waxes,1.6010148720332849,3.1974944252667183e-06,147,M.EUR,factor_inputs
PBA,economic_importance,SE,Paper waste for treatment: biogasification and land application,1.146050212522163,2.2888539198648804e-06,148,M.EUR,factor_inputs
PBA,economic_importance,SE,Charcoal,1.108057933381198,2.21297698525394e-06,149,M.EUR,factor_inputs
PBA,economic_importance,SE,Wood waste for treatment: landfill,1.0888049736379017,2.1745256051172325e-06,150,M.EUR,factor_inputs
PBA,economic_importance,SE,Textiles waste for treatment: landfill,0.948161051323349,1.8936361734173884e-06,151,M.EUR,factor_inputs
PBA,economic_importance,SE,Biodiesels,0.8351061381235008,1.6678466064245266e-06,152,M.EUR,factor_inputs
PBA,economic_importance,SE,Ethane,0.7974167230639914,1.592574542029962e-06,153,M.EUR,factor_inputs
PBA,economic_importance,SE,Other Liquid Biofuels,0.4862536068979033,9.711297655513322e-07,154,M.EUR,factor_inputs
PBA,economic_importance,SE,P- and other fertiliser,0.4776460273200147,9.539389897527384e-07,155,M.EUR,factor_inputs
PBA,economic_importance,SE,Biogasoline,0.3985030137179171,7.958771570914776e-07,156,M.EUR,factor_inputs
PBA,economic_importance,SE,Gas Works Gas,0.3519248288926902,7.028527330718801e-07,157,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by solar photovoltaic,0.2899803840510968,5.79139318214158e-07,158,M.EUR,factor_inputs
PBA,economic_importance,SE,N-fertiliser,0.2867580406526171,5.727037595988601e-07,159,M.EUR,factor_inputs
PBA,economic_importance,SE,Coal Tar,0.1578285003762038,3.152099077382125e-07,160,M.EUR,factor_inputs
PBA,economic_importance,SE,Oxygen Steel Furnace Gas,0.09157818436701698,1.8289694811997777e-07,161,M.EUR,factor_inputs
PBA,economic_importance,SE,Aviation Gasoline,0.041519469923325975,8.292132442921114e-08,162,M.EUR,factor_inputs
PBA,economic_importance,SE,"Wool, silk-worm cocoons",0.03860965037526455,7.710992820423899e-08,163,M.EUR,factor_inputs
PBA,economic_importance,SE,Additives/Blending Components,0.01077285942598694,2.151520173889998e-08,164,M.EUR,factor_inputs
PBA,economic_importance,SE,Paper and wood waste for treatment: composting and land application,0.0015812213049869758,3.1579633619441534e-09,165,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by Geothermal,8.452757748243288e-05,1.6881570715088317e-10,166,M.EUR,factor_inputs
PBA,economic_importance,SE,Electricity by solar thermal,5.154012305304024e-06,1.0293424440858704e-11,167,M.EUR,factor_inputs
PBA,economic_importance,SE,Plant-based fibers,0.0,0.0,168,M.EUR,factor_inputs
PBA,economic_importance,SE,Gasoline Type Jet Fuel,0.0,0.0,169,M.EUR,factor_inputs
PBA,economic_importance,SE,Gas Coke,0.0,0.0,170,M.EUR,factor_inputs
PBA,economic_importance,SE,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,171,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,172,M.EUR,factor_inputs
PBA,economic_importance,SE,Tobacco products (16),0.0,0.0,173,M.EUR,factor_inputs
PBA,economic_importance,SE,Manure (biogas treatment),0.0,0.0,174,M.EUR,factor_inputs
PBA,economic_importance,SE,Manure (conventional treatment),0.0,0.0,175,M.EUR,factor_inputs
PBA,economic_importance,SE,Coking Coal,0.0,0.0,176,M.EUR,factor_inputs
PBA,economic_importance,SE,Patent Fuel,0.0,0.0,177,M.EUR,factor_inputs
PBA,economic_importance,SE,Sub-Bituminous Coal,0.0,0.0,178,M.EUR,factor_inputs
PBA,economic_importance,SE,Other Hydrocarbons,0.0,0.0,179,M.EUR,factor_inputs
PBA,economic_importance,SE,"Crude petroleum and services related to crude oil extraction, excluding surveying",0.0,0.0,180,M.EUR,factor_inputs
PBA,economic_importance,SE,Lignite/Brown Coal,0.0,0.0,181,M.EUR,factor_inputs
PBA,economic_importance,SE,Natural Gas Liquids,0.0,0.0,182,M.EUR,factor_inputs
PBA,economic_importance,SE,BKB/Peat Briquettes,0.0,0.0,183,M.EUR,factor_inputs
PBA,economic_importance,SE,Aluminium ores and concentrates,0.0,0.0,184,M.EUR,factor_inputs
PBA,economic_importance,SE,Anthracite,0.0,0.0,185,M.EUR,factor_inputs
PBA,economic_importance,SE,Other Bituminous Coal,0.0,0.0,186,M.EUR,factor_inputs
PBA,economic_importance,SE,Paddy rice,0.0,0.0,187,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0,0.0,188,M.EUR,factor_inputs
PBA,economic_importance,SE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0,0.0,189,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0,0.0,190,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0,0.0,191,M.EUR,factor_inputs
PBA,economic_importance,SE,"Ash for treatment, Re-processing of ash into clinker",0.0,0.0,192,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0,0.0,193,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0,0.0,194,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0,0.0,195,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0,0.0,196,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0,0.0,197,M.EUR,factor_inputs
PBA,economic_importance,SE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0,0.0,198,M.EUR,factor_inputs
PBA,economic_importance,SE,"Electricity by tide, wave, ocean",0.0,0.0,199,M.EUR,factor_inputs
PBA,economic_importance,SE,Extra-territorial organizations and bodies,0.0,0.0,200,M.EUR,factor_inputs
CBA,materials,SE,Construction work (45),60163.61300491395,0.2982292415132414,1,kt,satellite
CBA,materials,SE,Real estate services (70),21458.840384262803,0.10637083399611838,2,kt,satellite
CBA,materials,SE,"Products of forestry, logging and related services (02)",14848.12490435952,0.07360171384254026,3,kt,satellite
CBA,materials,SE,Food products nec,8843.109649534428,0.043835031702362616,4,kt,satellite
CBA,materials,SE,Products of meat cattle,6875.583369167805,0.034082062408394495,5,kt,satellite
CBA,materials,SE,Hotel and restaurant services (55),6488.354880796536,0.03216258230054508,6,kt,satellite
CBA,materials,SE,Machinery and equipment n.e.c. (29),5155.558245296848,0.025555948991072667,7,kt,satellite
CBA,materials,SE,"Vegetables, fruit, nuts",4674.421122450401,0.02317096657323417,8,kt,satellite
CBA,materials,SE,"Lead, zinc and tin ores and concentrates",4486.830161609537,0.022241083755828547,9,kt,satellite
CBA,materials,SE,"Motor vehicles, trailers and semi-trailers (34)",3845.0641552598636,0.019059868736594033,10,kt,satellite
CBA,materials,SE,Dairy products,3255.6035771015086,0.016137930170308713,11,kt,satellite
CBA,materials,SE,Health and social work services (85),2625.230179118913,0.013013187972144529,12,kt,satellite
CBA,materials,SE,Computer and related services (72),2543.905577092395,0.012610064336987284,13,kt,satellite
CBA,materials,SE,"Fabricated metal products, except machinery and equipment (28)",2437.590281488826,0.0120830625765292,14,kt,satellite
CBA,materials,SE,Iron ores,2396.2469174420416,0.011878124749735599,15,kt,satellite
CBA,materials,SE,Electrical machinery and apparatus n.e.c. (31),2219.2044073997417,0.011000530289422801,16,kt,satellite
CBA,materials,SE,Furniture; other manufactured goods n.e.c. (36),2141.7056096614197,0.010616371052413545,17,kt,satellite
CBA,materials,SE,Ceramic goods,2038.7540788814724,0.010106043374210059,18,kt,satellite
CBA,materials,SE,"Plastics, basic",1965.896571773488,0.00974489087690932,19,kt,satellite
CBA,materials,SE,Supporting and auxiliary transport services; travel agency services (63),1942.5710957286183,0.009629267185422764,20,kt,satellite
CBA,materials,SE,Public administration and defence services; compulsory social security services (75),1892.6799267869046,0.00938195814381848,21,kt,satellite
CBA,materials,SE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1630.8933512007422,0.008084289869324504,22,kt,satellite
CBA,materials,SE,Research and development services (73),1535.0437234704305,0.007609166113458933,23,kt,satellite
CBA,materials,SE,Meat products nec,1500.2813865384737,0.0074368502424756126,24,kt,satellite
CBA,materials,SE,"Recreational, cultural and sporting services (92)",1460.625282045157,0.0072402761111406855,25,kt,satellite
CBA,materials,SE,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),1453.1855034263642,0.007203397349648622,26,kt,satellite
CBA,materials,SE,Rubber and plastic products (25),1416.2399799643197,0.007020259487923209,27,kt,satellite
CBA,materials,SE,Textiles (17),1387.953152497544,0.0068800425248970115,28,kt,satellite
CBA,materials,SE,Education services (80),1362.6961611887025,0.006754844369654455,29,kt,satellite
CBA,materials,SE,Wearing apparel; furs (18),1319.9112726680105,0.006542760948887946,30,kt,satellite
CBA,materials,SE,Wheat,1269.7548758606958,0.006294137180636846,31,kt,satellite
CBA,materials,SE,Other transport equipment (35),1109.4867374038627,0.005499692781713918,32,kt,satellite
CBA,materials,SE,Other non-metallic mineral products,1089.4019307123863,0.005400132991894615,33,kt,satellite
CBA,materials,SE,Stone,1025.0384136897114,0.005081084950992731,34,kt,satellite
CBA,materials,SE,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",978.4560937860338,0.004850177775726074,35,kt,satellite
CBA,materials,SE,Poultry,951.5408869539743,0.00471675989541956,36,kt,satellite
CBA,materials,SE,Post and telecommunication services (64),897.4781035925191,0.0044487722851232064,37,kt,satellite
CBA,materials,SE,Meat animals nec,885.7801577111354,0.004390785915069548,38,kt,satellite
CBA,materials,SE,Beverages,883.6555978298169,0.004380254534882934,39,kt,satellite
CBA,materials,SE,Office machinery and computers (30),859.1910983169579,0.0042589847379190275,40,kt,satellite
CBA,materials,SE,"Medical, precision and optical instruments, watches and clocks (33)",841.2486473396715,0.004170044541700964,41,kt,satellite
CBA,materials,SE,Copper products,830.7277963156848,0.004117892995870413,42,kt,satellite
CBA,materials,SE,Oil seeds,830.7041375208429,0.004117775719927556,43,kt,satellite
CBA,materials,SE,"Radio, television and communication equipment and apparatus (32)",803.1874457018897,0.003981376296418038,44,kt,satellite
CBA,materials,SE,Leather and leather products (19),708.3798979568334,0.0035114181000672094,45,kt,satellite
CBA,materials,SE,Steam and hot water supply services,693.2305647788249,0.0034363233057645498,46,kt,satellite
CBA,materials,SE,Sand and clay,678.1435037903369,0.0033615371928545205,47,kt,satellite
CBA,materials,SE,Membership organisation services n.e.c. (91),668.1010859834175,0.003311757226261224,48,kt,satellite
CBA,materials,SE,Cattle,575.6798964810697,0.0028536281367933835,49,kt,satellite
CBA,materials,SE,Distribution and trade services of electricity,557.7823511273128,0.0027649105364164948,50,kt,satellite
CBA,materials,SE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",544.9560895581983,0.0027013311390339766,51,kt,satellite
CBA,materials,SE,Products of meat pigs,532.5871826759704,0.0026400188352410934,52,kt,satellite
CBA,materials,SE,Paper and paper products,531.3336726271335,0.002633805223185193,53,kt,satellite
CBA,materials,SE,Renting services of machinery and equipment without operator and of personal and household goods (71),499.86881975334455,0.002477834882672076,54,kt,satellite
CBA,materials,SE,Motor Gasoline,477.14574578055107,0.002365197280352515,55,kt,satellite
CBA,materials,SE,Copper ores and concentrates,439.21181714857903,0.0021771599235766437,56,kt,satellite
CBA,materials,SE,Other land transportation services,433.44812873988707,0.002148589491440155,57,kt,satellite
CBA,materials,SE,Air transport services (62),431.93381392994684,0.0021410830779349708,58,kt,satellite
CBA,materials,SE,Precious metal ores and concentrates,423.4653818365625,0.00209910531174247,59,kt,satellite
CBA,materials,SE,Other services (93),381.1552434858507,0.0018893752134582712,60,kt,satellite
CBA,materials,SE,Other business services (74),365.077930693961,0.0018096804517905372,61,kt,satellite
CBA,materials,SE,"Insurance and pension funding services, except compulsory social security services (66)",360.5258800507221,0.0017871160720457217,62,kt,satellite
CBA,materials,SE,Printed matter and recorded media (22),344.15327358303875,0.001705957548403646,63,kt,satellite
CBA,materials,SE,Crops nec,312.90797683338434,0.0015510755410723294,64,kt,satellite
CBA,materials,SE,Products of meat poultry,291.92136969868676,0.0014470455532588308,65,kt,satellite
CBA,materials,SE,"Financial intermediation services, except insurance and pension funding services (65)",290.6098470599404,0.0014405443745189699,66,kt,satellite
CBA,materials,SE,Railway transportation services,245.94600052452378,0.0012191470147188996,67,kt,satellite
CBA,materials,SE,Electricity by hydro,232.7335146124372,0.0011536531147474313,68,kt,satellite
CBA,materials,SE,Cereal grains nec,202.8605579887623,0.001005573756632604,69,kt,satellite
CBA,materials,SE,products of Vegetable oils and fats,188.27106029162175,0.0009332540501694628,70,kt,satellite
CBA,materials,SE,Electricity by nuclear,170.1343432144811,0.0008433508826683001,71,kt,satellite
CBA,materials,SE,Nuclear fuel,169.77777974245154,0.0008415834081350465,72,kt,satellite
CBA,materials,SE,Transmission services of electricity,166.36480792731666,0.0008246654082860247,73,kt,satellite
CBA,materials,SE,Private households with employed persons (95),154.59262792709603,0.0007663110619116405,74,kt,satellite
CBA,materials,SE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",134.6458242383016,0.000667435348874978,75,kt,satellite
CBA,materials,SE,Processed rice,118.97481245851786,0.0005897546092483825,76,kt,satellite
CBA,materials,SE,Pigs,111.34900834994052,0.0005519537249324118,77,kt,satellite
CBA,materials,SE,Fish and other fishing products; services incidental of fishing (05),102.6114119042837,0.000508641719045661,78,kt,satellite
CBA,materials,SE,Tobacco products (16),61.51852053069306,0.00030494547784866037,79,kt,satellite
CBA,materials,SE,Electricity by biomass and waste,50.423016977387775,0.0002499453965098046,80,kt,satellite
CBA,materials,SE,Sugar,48.919706226833725,0.00024249352979994096,81,kt,satellite
CBA,materials,SE,Bitumen,46.86506027674517,0.00023230871089248745,82,kt,satellite
CBA,materials,SE,Basic iron and steel and of ferro-alloys and first products thereof,41.910839690160266,0.00020775078669159504,83,kt,satellite
CBA,materials,SE,Sea and coastal water transportation services,41.13253496307847,0.00020389275329182538,84,kt,satellite
CBA,materials,SE,Precious metals,32.387470536737005,0.00016054372884678032,85,kt,satellite
CBA,materials,SE,Retail trade services of motor fuel,30.241531754252904,0.00014990637408250095,86,kt,satellite
CBA,materials,SE,Pulp,28.339063668518143,0.0001404758963256966,87,kt,satellite
CBA,materials,SE,"Cement, lime and plaster",24.165837888056355,0.00011978934016642851,88,kt,satellite
CBA,materials,SE,Biodiesels,15.761084684190342,7.812722833663827e-05,89,kt,satellite
CBA,materials,SE,Services auxiliary to financial intermediation (67),12.135878909901322,6.015719105999843e-05,90,kt,satellite
CBA,materials,SE,Aluminium and aluminium products,11.358449485254795,5.6303496508385105e-05,91,kt,satellite
CBA,materials,SE,Glass and glass products,10.357951124952429,5.1344055872666535e-05,92,kt,satellite
CBA,materials,SE,Other non-ferrous metal products,10.035877109779518,4.974754455197348e-05,93,kt,satellite
CBA,materials,SE,Inland water transportation services,9.985652596419351,4.949858313199441e-05,94,kt,satellite
CBA,materials,SE,Kerosene Type Jet Fuel,9.824553486169673,4.870001963059207e-05,95,kt,satellite
CBA,materials,SE,Animal products nec,9.388840155828428,4.654020160213914e-05,96,kt,satellite
